123,N/A,Big Fish Casino - Free SLOTS,April 15 2015,6.0.6,41M,10000000 - 50000000,Medium Maturity,Casino,Big Fish Games,https://play.google.com/store/apps/details?id=com.selfawaregames.acecasino,com.selfawaregames.acecasino
163,N/A,ROBLOX,May 7 2015,2.195.59286,39M,1000000 - 5000000,Medium Maturity,Adventure,ROBLOX Corporation,https://play.google.com/store/apps/details?id=com.roblox.client,com.roblox.client
174,N/A,Follow The Line,March 20 2015,1.25,6.6M,10000000 - 50000000,Everyone,Casual,Crimson Pine Games sp. z o.o.,https://play.google.com/store/apps/details?id=com.crimsonpine.stayinline,com.crimsonpine.stayinline
164,N/A,Unblock Me FREE,April 3 2015,1.5.3.0,21M,50000000 - 100000000,Everyone,Puzzle,Kiragames Co. Ltd.,https://play.google.com/store/apps/details?id=com.kiragames.unblockmefree,com.kiragames.unblockmefree
165,N/A,Peggle Blast,April 28 2015,2.6.0,55M,1000000 - 5000000,Everyone,Casual,ELECTRONIC ARTS,https://play.google.com/store/apps/details?id=com.ea.game.pegglex_row,com.ea.game.pegglex_row
158,N/A,Slots - Game of Slots,May 6 2015,1.07,40M,10000 - 50000,Medium Maturity,Casino,BOLEGAMES,https://play.google.com/store/apps/details?id=com.bolegames.gos,com.bolegames.gos
157,N/A,Clash of Lords 2,April 22 2015,1.0.183,55M,10000000 - 50000000,Medium Maturity,Strategy,IGG.COM,https://play.google.com/store/apps/details?id=com.igg.clashoflords2,com.igg.clashoflords2
166,N/A,MLB Perfect Inning 15,May 13 2015,3.0.7,38M,500000 - 1000000,Medium Maturity,Sports,GAMEVIL Inc.,https://play.google.com/store/apps/details?id=com.gamevilusa.mlbpi15.android.google.global.normal,com.gamevilusa.mlbpi15.android.google.global.normal
132,N/A,Racing Rivals,April 1 2015,3.3.2,39M,10000000 - 50000000,Medium Maturity,Racing,Glu,https://play.google.com/store/apps/details?id=com.ciegames.RacingRivals,com.ciegames.RacingRivals
126,N/A,Vector,September 8 2014,Varies with device,Varies with device,50000000 - 100000000,Everyone,Arcade,NEKKI,https://play.google.com/store/apps/details?id=com.nekki.vector,com.nekki.vector
142,N/A,Modern Combat 5: Blackout,April 27 2015,Medium Maturity,5000000 - 10000000,4.0 and up,Gameloft,Action,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftM5HM,com.gameloft.android.ANMP.GloftM5HM
129,N/A,Call of Duty®: Heroes,May 5 2015,1.6.0,48M,10000000 - 50000000,Medium Maturity,Action,Activision Publishing Inc.,https://play.google.com/store/apps/details?id=com.activision.callofduty.heroes,com.activision.callofduty.heroes
180,N/A,Kill Shot,April 24 2015,1.8,49M,10000000 - 50000000,High Maturity,Simulation,Hothead Games,https://play.google.com/store/apps/details?id=com.hotheadgames.google.free.rawsniper,com.hotheadgames.google.free.rawsniper
133,N/A,BINGO Blitz - FREE Bingo+Slots,May 8 2015,3.09.0,29M,10000000 - 50000000,Medium Maturity,Casino,Playtika Santa Monica,https://play.google.com/store/apps/details?id=air.com.buffalo_studios.newflashbingo,air.com.buffalo_studios.newflashbingo
175,N/A,Hit it Rich! Free Casino Slots,April 27 2015,1.4.4575,24M,1000000 - 5000000,Medium Maturity,Casino,Zynga,https://play.google.com/store/apps/details?id=com.zynga.hititrich,com.zynga.hititrich
145,N/A,Maternity Doctor -Newborn Baby,May 5 2015,1.0.5,27M,5000000 - 10000000,Medium Maturity,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.degoo.android.maternitydoctor2,com.degoo.android.maternitydoctor2
121,N/A,Diamond Digger Saga,May 11 2015,Everyone,10000000 - 50000000,2.3 and up,King,Casual,King,https://play.google.com/store/apps/details?id=com.midasplayer.apps.diamonddiggersaga,com.midasplayer.apps.diamonddiggersaga
124,N/A,Sugar Smash: Book of Life,May 5 2015,2.72.106.504171317,42M,1000000 - 5000000,Everyone,Puzzle,SGN,https://play.google.com/store/apps/details?id=air.com.sgn.bookoflife.gp,air.com.sgn.bookoflife.gp
159,N/A,City Island 3 - Building Sim,April 30 2015,1.1.2,50M,1000000 - 5000000,Everyone,Simulation,Sparkling Society ™,https://play.google.com/store/apps/details?id=com.sparklingsociety.cityisland3,com.sparklingsociety.cityisland3
130,N/A,Kids Doodle - Color & Draw,January 22 2014,1.6.2,5.8M,10000000 - 50000000,Everyone,Family,Doodle Joy Studio,https://play.google.com/store/apps/details?id=com.doodlejoy.studio.kidsdoojoy,com.doodlejoy.studio.kidsdoojoy
179,N/A,My Boo - Your Virtual Pet Game,April 22 2015,1.14,40M,10000000 - 50000000,Everyone,Educational,Tapps - Top Apps and Games,https://play.google.com/store/apps/details?id=br.com.tapps.myboo,br.com.tapps.myboo
146,N/A,AdVenture Capitalist,May 5 2015,1.1.0.1122,26M,1000000 - 5000000,Everyone,Simulation,Kongregate,https://play.google.com/store/apps/details?id=com.kongregate.mobile.adventurecapitalist.google,com.kongregate.mobile.adventurecapitalist.google
147,N/A,Hay Day,April 30 2015,Medium Maturity,50000000 - 100000000,4.0.3 and up,Supercell,Family,Supercell,https://play.google.com/store/apps/details?id=com.supercell.hayday,com.supercell.hayday
140,N/A,Covet Fashion - Shopping Game,May 13 2015,2.18.33,48M,1000000 - 5000000,Low Maturity,Casual,Crowdstar Inc,https://play.google.com/store/apps/details?id=com.crowdstar.covetfashion,com.crowdstar.covetfashion
155,N/A,Red Ball 4,April 20 2015,1.2,58M,10000000 - 50000000,Low Maturity,Arcade,FDG Entertainment GmbH & Co.KG,https://play.google.com/store/apps/details?id=com.FDGEntertainment.redball4.gp,com.FDGEntertainment.redball4.gp
134,N/A,Future Crime Simulator,April 16 2015,1.01,47M,500000 - 1000000,Medium Maturity,Action,Mine Games Craft,https://play.google.com/store/apps/details?id=com.mgc.future.crime.simulator,com.mgc.future.crime.simulator
173,N/A,Cheating Tom 2,May 11 2015,1.1.2,47M,100000 - 500000,Everyone,Arcade,CrazyLabs,https://play.google.com/store/apps/details?id=com.crazylabs.cheatingtomtwo,com.crazylabs.cheatingtomtwo
156,N/A,DoubleDown Casino - FREE Slots,April 23 2015,2.4.2,41M,10000000 - 50000000,Medium Maturity,Casino,Double Down Interactive LLC.,https://play.google.com/store/apps/details?id=com.ddi,com.ddi
149,N/A,Can You Escape,May 13 2015,1.2.4,40M,10000000 - 50000000,Everyone,Puzzle,MobiGrow,https://play.google.com/store/apps/details?id=air.com.mobigrow.canyouescape,air.com.mobigrow.canyouescape
144,N/A,Modern Sniper,February 4 2015,1.6,10M,10000000 - 50000000,Medium Maturity,Action,Candy Mobile,https://play.google.com/store/apps/details?id=com.xs.armysniper,com.xs.armysniper
131,N/A,Tasty Tale - the cooking game,April 29 2015,2.3,46M,1000000 - 5000000,Low Maturity,Puzzle,Sublinet Publishing,https://play.google.com/store/apps/details?id=air.com.sublinet.tastytale,air.com.sublinet.tastytale
125,N/A,World of Tanks Blitz,April 28 2015,1.8.0.289,45M,10000000 - 50000000,Medium Maturity,Action,Wargaming World,https://play.google.com/store/apps/details?id=net.wargaming.wot.blitz,net.wargaming.wot.blitz
162,N/A,FRONTLINE COMMANDO: WW2,April 22 2015,1.0.2,87M,1000000 - 5000000,Medium Maturity,Action,Glu,https://play.google.com/store/apps/details?id=com.glu.dd2,com.glu.dd2
154,N/A,Slots - House of Fun! Play Now,April 30 2015,Varies with device,Varies with device,5000000 - 10000000,Medium Maturity,Casino,Playtika HOF,https://play.google.com/store/apps/details?id=com.pacificinteractive.HouseOfFun,com.pacificinteractive.HouseOfFun
128,N/A,Magic Jigsaw Puzzles,May 5 2015,3.1.3,46M,1000000 - 5000000,Low Maturity,Puzzle,Banda Games,https://play.google.com/store/apps/details?id=com.bandagames.mpuzzle.gp,com.bandagames.mpuzzle.gp
167,N/A,Angry Birds Rio,April 29 2015,2.3.5,48M,100000000 - 500000000,Everyone,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsrio,com.rovio.angrybirdsrio
176,N/A,RC Racing Rival,May 11 2015,1.0.2,29M,5000000 - 10000000,Everyone,Racing,you liansheng,https://play.google.com/store/apps/details?id=com.mylegendbattle.RacingCarRC,com.mylegendbattle.RacingCarRC
141,N/A,Where's My Water? 2,March 6 2015,1.2.4,48M,50000000 - 100000000,Low Maturity,Puzzle,Disney,https://play.google.com/store/apps/details?id=com.disney.wheresmywater2_goo,com.disney.wheresmywater2_goo
160,N/A,Word search,March 30 2015,2.1n,1.9M,10000000 - 50000000,Everyone,Puzzle,AppDrac,https://play.google.com/store/apps/details?id=com.quelaba.sopaletras,com.quelaba.sopaletras
178,N/A,Fast & Furious: Legacy,April 29 2015,1.0.5,542M,1000000 - 5000000,Medium Maturity,Action,Kabam,https://play.google.com/store/apps/details?id=com.kabam.ff7,com.kabam.ff7
152,N/A,Frozen Free Fall,April 1 2015,2.6,120M,10000000 - 50000000,Low Maturity,Puzzle,Disney,https://play.google.com/store/apps/details?id=com.disney.frozensaga_goo,com.disney.frozensaga_goo
169,N/A,Dark Of The Demons,May 7 2015,1.5.0,45M,500000 - 1000000,Medium Maturity,Role Playing,Z14 GAMES,https://play.google.com/store/apps/details?id=com.z14.darkdemon,com.z14.darkdemon
151,N/A,Rock Hero,March 18 2015,1.1.3,20M,10000000 - 50000000,Low Maturity,Music,Guitar & Music Games,https://play.google.com/store/apps/details?id=com.grillgames.guitarrockhero,com.grillgames.guitarrockhero
137,N/A,Injection Simulator,May 7 2015,1.0.0,19M,100000 - 500000,Medium Maturity,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.tp.android.injectionsimnew,com.tp.android.injectionsimnew
135,N/A,Crazy Kitchen,May 13 2015,Low Maturity,5000000 - 10000000,2.3.3 and up,Zindagi Games,Puzzle,Zindagi Games,https://play.google.com/store/apps/details?id=com.zindagigames.test,com.zindagigames.test
148,N/A,Plague Inc.,December 19 2014,1.10.1,42M,10000000 - 50000000,Low Maturity,Simulation,Miniclip.com,https://play.google.com/store/apps/details?id=com.miniclip.plagueinc,com.miniclip.plagueinc
138,N/A,Cut the Rope FULL FREE,April 6 2015,Varies with device,Varies with device,50000000 - 100000000,Low Maturity,Puzzle,ZeptoLab,https://play.google.com/store/apps/details?id=com.zeptolab.ctr.ads,com.zeptolab.ctr.ads
127,N/A,Newborn Twins Baby Care,May 6 2015,1.0.4,21M,1000000 - 5000000,Medium Maturity,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.tp.android.newborntwin,com.tp.android.newborntwin
139,N/A,Bloons TD Battles,May 13 2015,2.4.1,46M,5000000 - 10000000,Everyone,Strategy,ninja kiwi,https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstdbattles,com.ninjakiwi.bloonstdbattles
170,N/A,BlackJack 21 FREE + Slots!,May 1 2015,Varies with device,Varies with device,10000000 - 50000000,Medium Maturity,Casino,Super Lucky Casino: Free Slots Bingo + Card Games,https://play.google.com/store/apps/details?id=com.genina.android.blackjack.view,com.genina.android.blackjack.view
235,N/A,SlotWiz - free casino slots,May 4 2015,3.4,28M,100000 - 500000,Medium Maturity,Casino,mangolee,https://play.google.com/store/apps/details?id=com.mangolee.free.casino.game.slot.slotwiz,com.mangolee.free.casino.game.slot.slotwiz
182,N/A,Tap Titans,May 13 2015,3.0.4,52M,1000000 - 5000000,Low Maturity,Role Playing,Game Hive Publisher,https://play.google.com/store/apps/details?id=com.gamehivecorp.taptitans,com.gamehivecorp.taptitans
225,N/A,The Simpsons™: Tapped Out,April 14 2015,4.14.0,47M,10000000 - 50000000,Low Maturity,Casual,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.ea.game.simpsons4_na,com.ea.game.simpsons4_na
232,N/A,Double Diamond Slot Machine,March 18 2015,1.3.4,6.2M,1000000 - 5000000,Medium Maturity,Casino,Wincrest Studios,https://play.google.com/store/apps/details?id=com.mss.doublediamond,com.mss.doublediamond
213,N/A,Peppa kids mini games,May 6 2015,1.0.5,28M,1000000 - 5000000,Low Maturity,Educational,Peppa pig games,https://play.google.com/store/apps/details?id=com.PSVStudio.peppa4in1,com.PSVStudio.peppa4in1
240,N/A,KIM KARDASHIAN: HOLLYWOOD,May 9 2015,2.10.0,97M,10000000 - 50000000,Medium Maturity,Adventure,Glu,https://play.google.com/store/apps/details?id=com.glu.stardomkim,com.glu.stardomkim
194,N/A,Quick Hit Slots,March 19 2015,1.02,22M,100000 - 500000,Medium Maturity,Casino,Dragonplay,https://play.google.com/store/apps/details?id=com.ballytechnologies.quickhitslots,com.ballytechnologies.quickhitslots
218,N/A,FIFA 15 Ultimate Team,April 27 2015,1.4.4,1.2G,10000000 - 50000000,Everyone,Sports,ELECTRONIC ARTS,https://play.google.com/store/apps/details?id=com.ea.game.fifa15_row,com.ea.game.fifa15_row
237,N/A,Flappy Crush,May 1 2015,High Maturity,1000000 - 5000000,2.3 and up,N/A,Action,Tarek Mongy,https://play.google.com/store/apps/details?id=com.tarekmongy.FlappyCrush,com.tarekmongy.FlappyCrush
205,N/A,Winter Craft 3: Mine Build,March 17 2015,1.1.5,18M,5000000 - 10000000,Low Maturity,Arcade,SandStorm Earl,https://play.google.com/store/apps/details?id=net.SandStormEarl.WC3,net.SandStormEarl.WC3
201,N/A,Turbo Dismount™,April 29 2015,1.11.1,63M,5000000 - 10000000,Medium Maturity,Simulation,Secret Exit Ltd.,https://play.google.com/store/apps/details?id=com.secretexit.turbodismount,com.secretexit.turbodismount
233,N/A,Puzzle & Dragons,May 12 2015,7.5.2,39M,1000000 - 5000000,Low Maturity,Puzzle,GungHoOnlineEntertainment,https://play.google.com/store/apps/details?id=jp.gungho.padEN,jp.gungho.padEN
207,N/A,SpongeBob Diner Dash,August 22 2013,3.25.3,48M,10000000 - 50000000,Everyone,Casual,Glu,https://play.google.com/store/apps/details?id=com.playfirst.playground.dinerdashspongebob,com.playfirst.playground.dinerdashspongebob
219,N/A,3D Chess Game,April 10 2015,Low Maturity,5000000 - 10000000,4.0.3 and up,N/A,Strategy,A Trillion Games Ltd,https://play.google.com/store/apps/details?id=com.atrilliongames.chessgame,com.atrilliongames.chessgame
199,N/A,The Line Zen,April 29 2015,1.0,7.5M,100000 - 500000,Everyone,Arcade,Ketchapp,https://play.google.com/store/apps/details?id=com.ketchapp.theline2,com.ketchapp.theline2
190,N/A,Angry Birds Go!,April 9 2015,1.7.0,152M,50000000 - 100000000,Low Maturity,Racing,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsgo,com.rovio.angrybirdsgo
196,N/A,TV Remote Control Pro,December 26 2014,2.0,4.6M,5000000 - 10000000,Low Maturity,Arcade,Control most TV's with your Phone!,https://play.google.com/store/apps/details?id=com.ericaapps.remote.control,com.ericaapps.remote.control
203,N/A,Basketball Mania,March 16 2015,3.2,6.8M,10000000 - 50000000,Everyone,Sports,Mouse Games,https://play.google.com/store/apps/details?id=com.virgil.basketball,com.virgil.basketball
238,N/A,Angry Birds Transformers,April 22 2015,1.4.25,109M,10000000 - 50000000,Low Maturity,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdstransformers,com.rovio.angrybirdstransformers
215,N/A,Soccer Stars,April 20 2015,1.4.3,31M,10000000 - 50000000,Low Maturity,Sports,Miniclip.com,https://play.google.com/store/apps/details?id=com.miniclip.soccerstars,com.miniclip.soccerstars
230,N/A,Cow Evolution - Clicker Game,April 30 2015,1.4.4,21M,1000000 - 5000000,Medium Maturity,Casual,Tapps - Top Apps and Games,https://play.google.com/store/apps/details?id=br.com.tapps.cowevolution,br.com.tapps.cowevolution
229,N/A,Toy Blast,May 11 2015,1224,42M,1000000 - 5000000,Everyone,Puzzle,Peak Games,https://play.google.com/store/apps/details?id=net.peakgames.amy,net.peakgames.amy
197,N/A,Savanna Craft,March 9 2015,1.0.2,26M,1000000 - 5000000,Low Maturity,Adventure,Hypercraft Sarl,https://play.google.com/store/apps/details?id=net.HypercraftSarl.SC,net.HypercraftSarl.SC
226,N/A,Drag Racing,April 22 2015,Varies with device,Varies with device,100000000 - 500000000,Low Maturity,Racing,Creative Mobile,https://play.google.com/store/apps/details?id=com.creativemobile.DragRacing,com.creativemobile.DragRacing
183,N/A,Icy Queen Spa Makeup Party,March 3 2015,1.0.1,21M,1000000 - 5000000,Everyone,Casual,babygamesapps,https://play.google.com/store/apps/details?id=air.IcyQueenspamakeupparty,air.IcyQueenspamakeupparty
224,N/A,Real Steel Champions,May 12 2015,1.0.51,47M,1000000 - 5000000,Medium Maturity,Action,Reliance Big Entertainment (UK) Private Limited,https://play.google.com/store/apps/details?id=com.reliancegames.rschampions,com.reliancegames.rschampions
191,N/A,Hovercraft - Build Fly Retry,April 21 2015,1.3.5,27M,100000 - 500000,Everyone,Racing,High Score Hero LLC,https://play.google.com/store/apps/details?id=com.highscorehero.hovercraft,com.highscorehero.hovercraft
198,N/A,Jackpot Party Casino - Slots,May 7 2015,4.06,49M,5000000 - 10000000,Medium Maturity,Casino,Williams Interactive,https://play.google.com/store/apps/details?id=com.williamsinteractive.jackpotparty,com.williamsinteractive.jackpotparty
216,N/A,9 Innings: 2015 Pro Baseball,April 13 2015,5.0.1,47M,10000000 - 50000000,Medium Maturity,Sports,Com2uS USA,https://play.google.com/store/apps/details?id=com.com2us.nipb2013.normal.freefull.google.global.android.common,com.com2us.nipb2013.normal.freefull.google.global.android.common
222,N/A,Injustice: Gods Among Us,March 9 2015,Low Maturity,10000000 - 50000000,4.0 and up,Warner Bros. International Enterprises,Action,Warner Bros. International Enterprises,https://play.google.com/store/apps/details?id=com.wb.goog.injustice,com.wb.goog.injustice
220,N/A,Perfect Piano,April 21 2015,Varies with device,Varies with device,10000000 - 50000000,Everyone,Music,Revontulet Soft Inc,https://play.google.com/store/apps/details?id=com.gamestar.perfectpiano,com.gamestar.perfectpiano
193,N/A,Sniper 3D Assassin: Free Games,March 18 2015,1.5,83M,10000000 - 50000000,High Maturity,Action,Fun Games For Free,https://play.google.com/store/apps/details?id=com.fungames.sniper3d,com.fungames.sniper3d
211,N/A,Guns,April 22 2015,1.96,6.5M,10000000 - 50000000,Medium Maturity,Action,Calford,https://play.google.com/store/apps/details?id=com.calfordcn.gu,com.calfordcn.gu
234,N/A,Fanatical Football,April 6 2015,1.7,15M,10000000 - 50000000,Everyone,Sports,Mouse Games,https://play.google.com/store/apps/details?id=com.wordsmobile.nfl,com.wordsmobile.nfl
214,N/A,Plants vs. Zombies™ 2,May 5 2015,3.5.1,468M,5000000 - 10000000,Low Maturity,Casual,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.ea.game.pvz2_na,com.ea.game.pvz2_na
212,N/A,Monster Legends,April 28 2015,Low Maturity,10000000 - 50000000,4.0 and up,socialpoint,Simulation,socialpoint,https://play.google.com/store/apps/details?id=es.socialpoint.MonsterLegends,es.socialpoint.MonsterLegends
236,N/A,Mahjong,April 21 2015,1.2.16,15M,1000000 - 5000000,Everyone,Puzzle,1C Wireless,https://play.google.com/store/apps/details?id=com.onecwireless.mahjong,com.onecwireless.mahjong
210,N/A,Chuck E.'s Skate Universe,December 11 2014,1.7,48M,1000000 - 5000000,Everyone,Action,Chuck E. Cheese's,https://play.google.com/store/apps/details?id=com.cec.skateuniverse,com.cec.skateuniverse
186,N/A,Piano Tiles,May 12 2015,1.0.37,20M,5000000 - 10000000,Low Maturity,Casual,sabzira,https://play.google.com/store/apps/details?id=com.sabzira.PianoTiles,com.sabzira.PianoTiles
239,N/A,Real Basketball,February 22 2015,1.9.2,27M,10000000 - 50000000,Everyone,Sports,MobileCraft,https://play.google.com/store/apps/details?id=net.mobilecraft.realbasketball,net.mobilecraft.realbasketball
185,N/A,Army Extreme Car Driving 3D,May 7 2015,1.1,49M,100000 - 500000,Everyone,Simulation,VascoGames,https://play.google.com/store/apps/details?id=com.vg.militarydriver,com.vg.militarydriver
227,N/A,94%,May 6 2015,2.0.12,8.3M,10000000 - 50000000,Everyone,Trivia,SCIMOB,https://play.google.com/store/apps/details?id=com.scimob.ninetyfour.percent,com.scimob.ninetyfour.percent
184,N/A,Crazy Dentist - Fun games,February 2 2015,2.0.10,19M,10000000 - 50000000,Everyone,Arcade,6677g.com,https://play.google.com/store/apps/details?id=com.g6677.android.cdentist,com.g6677.android.cdentist
223,N/A,Baby games with Peppa,May 12 2015,1.0.4,18M,1000000 - 5000000,Everyone,Adventure,Peppa pig games,https://play.google.com/store/apps/details?id=com.psvn.PepaDirtyPuddlesFREE,com.psvn.PepaDirtyPuddlesFREE
200,N/A,Bee Brilliant,May 11 2015,1.10.0,50M,500000 - 1000000,Low Maturity,Puzzle,Tactile Entertainment,https://play.google.com/store/apps/details?id=dk.tactile.beebrilliant,dk.tactile.beebrilliant
188,N/A,Pyramid Solitaire Saga,May 4 2015,1.22.1,49M,10000000 - 50000000,Everyone,Card,King,https://play.google.com/store/apps/details?id=com.king.pyramidsolitairesaga,com.king.pyramidsolitairesaga
206,N/A,MMX Racing,April 22 2015,1.11.7101,257M,1000000 - 5000000,Low Maturity,Racing,Hutch Games,https://play.google.com/store/apps/details?id=com.hutchgames.mud,com.hutchgames.mud
208,N/A,Stickman Boss Killer,May 10 2015,1.1.2,11M,100000 - 500000,Medium Maturity,Role Playing,Stickman Games,https://play.google.com/store/apps/details?id=air.StickKillBoss,air.StickKillBoss
192,N/A,Taichi Panda,April 13 2015,2.0,44M,1000000 - 5000000,Medium Maturity,Role Playing,Snail Games USA,https://play.google.com/store/apps/details?id=com.snailgameusa.tp,com.snailgameusa.tp
181,N/A,Monster Busters: Hexa Blast,May 13 2015,1.0.4,45M,500000 - 1000000,Everyone,Puzzle,PurpleKiwii,https://play.google.com/store/apps/details?id=com.purplekiwii.mbhexa,com.purplekiwii.mbhexa
202,N/A,World Series of Poker – WSOP,March 2 2015,2.8.0,36M,5000000 - 10000000,Medium Maturity,Card,Playtika,https://play.google.com/store/apps/details?id=com.playtika.wsop.gp,com.playtika.wsop.gp
221,N/A,LEGO® Juniors Quest,January 23 2015,2.0.0,75M,10000000 - 50000000,Everyone,Adventure,The LEGO Group,https://play.google.com/store/apps/details?id=com.lego.juniors.quest,com.lego.juniors.quest
231,N/A,Where's My Water? Free,November 20 2014,1.9.2,49M,50000000 - 100000000,Everyone,Puzzle,Disney,https://play.google.com/store/apps/details?id=com.disney.WMWLite,com.disney.WMWLite
217,N/A,Traffic Racer,April 7 2015,Low Maturity,50000000 - 100000000,2.3.3 and up,Soner Kara,Racing,Soner Kara,https://play.google.com/store/apps/details?id=com.skgames.trafficracer,com.skgames.trafficracer
209,N/A,Coco Pony - My Dream Pet,May 5 2015,0.8.0,49M,100000 - 500000,Everyone,Casual,Coco Play By TabTale,https://play.google.com/store/apps/details?id=com.cocoplay.cocopony,com.cocoplay.cocopony
228,N/A,Jurassic Park™ Builder,March 26 2015,4.5.6,19M,10000000 - 50000000,Low Maturity,Simulation,Ludia Inc.,https://play.google.com/store/apps/details?id=com.ludia.jurassicpark,com.ludia.jurassicpark
187,N/A,Ant Smasher  Best Free Game,May 12 2015,Low Maturity,100000000 - 500000000,2.3 and up,Best Cool & Fun Free Games,Arcade,Best Cool & Fun Free Games,https://play.google.com/store/apps/details?id=com.bestcoolfungames.antsmasher,com.bestcoolfungames.antsmasher
189,N/A,Wash Pets - kids games,May 5 2015,1.2.11,19M,10000000 - 50000000,Everyone,Casual,Degoo ltd,https://play.google.com/store/apps/details?id=com.degoo.android.washpet,com.degoo.android.washpet
195,N/A,LEGO® Juniors Create & Cruise,April 7 2015,4.0.0,48M,10000000 - 50000000,Everyone,Educational,The LEGO Group,https://play.google.com/store/apps/details?id=com.lego.bricksmore,com.lego.bricksmore
204,N/A,Boom Dots,May 4 2015,1.2.8,18M,100000 - 500000,Everyone,Arcade,Mudloop,https://play.google.com/store/apps/details?id=com.umbrella.boomdots,com.umbrella.boomdots
259,N/A,League of Angels -Fire Raiders,April 7 2015,1.4.50.6,36M,100000 - 500000,Low Maturity,Role Playing,GTArcade,https://play.google.com/store/apps/details?id=com.gtarcade.loa.ph,com.gtarcade.loa.ph
252,N/A,Ice Cream Maker - cooking game,May 5 2015,1.1.3,28M,10000000 - 50000000,Low Maturity,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.degoo.android.icecreammaker,com.degoo.android.icecreammaker
294,N/A,Beat the Boss,April 25 2013,2.64,42M,10000000 - 50000000,High Maturity,Arcade,Game Hive Corporation,https://play.google.com/store/apps/details?id=com.gamehivecorp.kicktheboss.android,com.gamehivecorp.kicktheboss.android
283,N/A,Gold Fish Casino Slots,April 9 2015,8.00,47M,1000000 - 5000000,Medium Maturity,Casino,Williams Interactive,https://play.google.com/store/apps/details?id=com.williamsinteractive.goldfish,com.williamsinteractive.goldfish
242,N/A,Bingo Crush - Fun Bingo Game™,May 9 2015,1.0.0,29M,10000 - 50000,Medium Maturity,Casino,BingoCrush GameStudio,https://play.google.com/store/apps/details?id=com.bingocrushgame.bingo,com.bingocrushgame.bingo
261,N/A,Dragon Story™,April 27 2015,Varies with device,Varies with device,10000000 - 50000000,Medium Maturity,Casual,Storm8 Studios,https://play.google.com/store/apps/details?id=com.teamlava.dragon,com.teamlava.dragon
260,N/A,Angry Gran Run - Running Game,May 6 2015,1.19.5603.28233,23M,10000000 - 50000000,Low Maturity,Racing,Ace Viral,https://play.google.com/store/apps/details?id=com.aceviral.angrygranrun,com.aceviral.angrygranrun
246,N/A,Happy Teeth  Healthy Kids,April 30 2015,1.0.0,48M,100000 - 500000,Everyone,Educational,TabTale,https://play.google.com/store/apps/details?id=com.tabtale.happyteeth,com.tabtale.happyteeth
241,N/A,Bus Simulator 2015,May 5 2015,1.8.0,49M,10000000 - 50000000,Everyone,Simulation,Ovidiu Pop,https://play.google.com/store/apps/details?id=com.ovilex.bussimulator2015,com.ovilex.bussimulator2015
296,N/A,Dragon Mania Legends,April 7 2015,1.2.0l,24M,5000000 - 10000000,Medium Maturity,Casual,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftDOHM,com.gameloft.android.ANMP.GloftDOHM
264,N/A,High School Story,May 13 2015,2.6.0,47M,5000000 - 10000000,Everyone,Simulation,Pixelberry,https://play.google.com/store/apps/details?id=com.pixelberrystudios.hssandroid,com.pixelberrystudios.hssandroid
278,N/A,Clumsy Ninja,April 17 2015,Everyone,10000000 - 50000000,2.3.3 and up,NaturalMotionGames Ltd,Adventure,NaturalMotionGames Ltd,https://play.google.com/store/apps/details?id=com.naturalmotion.clumsyninja,com.naturalmotion.clumsyninja
282,N/A,White Tile 4,December 8 2014,1.6.9,9.2M,1000000 - 5000000,Low Maturity,Casual,peng songwei,https://play.google.com/store/apps/details?id=com.nwmodehp.WhiteTile,com.nwmodehp.WhiteTile
280,N/A,Bike Racing 3D,February 5 2015,1.7,14M,10000000 - 50000000,Low Maturity,Racing,Words Mobile,https://play.google.com/store/apps/details?id=com.wordmobiles.bikeRacing,com.wordmobiles.bikeRacing
272,N/A,Angry Birds Star Wars,August 25 2014,1.5.3,46M,50000000 - 100000000,Everyone,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsstarwars.ads.iap,com.rovio.angrybirdsstarwars.ads.iap
290,N/A,LEGO® STAR WARS™,January 6 2014,1.3,193M,10000000 - 50000000,Low Maturity,Arcade,The LEGO Group,https://play.google.com/store/apps/details?id=com.lego.starwars.theyodachronicles,com.lego.starwars.theyodachronicles
256,N/A,Marvel Mighty Heroes,April 23 2015,1.1.5,47M,1000000 - 5000000,Medium Maturity,Action,DeNA Corp.,https://play.google.com/store/apps/details?id=com.dena.west.MarvelArena,com.dena.west.MarvelArena
